code,name,level,parent_name,similar_words,num_synonyms
31242100,Accesorios de dispositivos ópticos,CLASS,Lentes y prismas y relacionados (Grupo 3124),"accesorio óptico, soporte óptico, montaje óptico, adaptador óptico, accesorio de dispositivo, componente auxiliar",6
31242200,Componentes ópticos variados,CLASS,Lentes y prismas y relacionados (Grupo 3124),"componente óptico variado, pieza óptica, elemento óptico, accesorio de óptica, componente de precisión, pieza de vidrio",6
31250000,Activadores y relacionados (Grupo 3125),GROUP,Componentes de Manufactura (División 31),"activador, motor, actuador, componente de movimiento, sistema de activación, mecanismo de accionamiento",6
31251500,Activadores,CLASS,Activadores y relacionados (Grupo 3125),"activador industrial, actuador, motor de activación, componente activador, mecanismo activador, sistema de accionamiento",6
31251600,Componentes de robot,CLASS,Activadores y relacionados (Grupo 3125),"componente de robot, pieza robótica, parte de robot, actuador robótico, motor robótico, brazo de robot",6
31260000,Cubiertas y cajas y relacionados (Grupo 3126),GROUP,Componentes de Manufactura (División 31),"cubierta, caja, envolvente, carcasa, alojamiento, contenedor industrial, estructura protectora",7
31261500,Cubiertas y cajas,CLASS,Cubiertas y cajas y relacionados (Grupo 3126),"caja industrial, cubierta protectora, carcasa de equipo, envolvente, contenedor, alojamiento de componentes",6
31261600,Cascos y envolturas,CLASS,Cubiertas y cajas y relacionados (Grupo 3126),"casco, envoltura, cubierta protectora, funda, revestimiento, carcasa de protección, envolvente de seguridad",7
31261700,Cerramientos o alojamientos insonorizantes,CLASS,Cubiertas y cajas y relacionados (Grupo 3126),"cerramiento acústico, aislamiento de ruido, cubierta insonorizante, panel insonorizante, encapsulado acústico, barrera de sonido",6
31270000,Piezas hechas con torno de roscar y relacionados (Grupo 3127),GROUP,Componentes de Manufactura (División 31),"pieza torneada, pieza roscada, componente de torno, pieza mecanizada, tornillo, tuerca, perno",7
31271600,Piezas hechas con torno de roscar,CLASS,Piezas hechas con torno de roscar y relacionados (Grupo 3127),"pieza torneada, rosca maquinada, tornería, piezas roscadas, mto. torno, componente roscado, pieza mecanizada",7
31280000,Componentes estampados y relacionados (Grupo 3128),GROUP,Componentes de Manufactura (División 31),"componentes estampados, piezas estampadas, manufactura estampada, metal estampado, componentes de metal, piezas de manufactura",6
31281500,Componentes estampados,CLASS,Componentes estampados y relacionados (Grupo 3128),"estampado de metal, pieza estampada, componente estampado, lámina estampada, prensa estampadora, piezas de prensa",6
31301100,Forjas labradas con troquel abierto,CLASS,Forjas labradas con troquel abierto y relacionados (Grupo 3130),"forja troquel abierto, forjado abierto, pieza forjada, forja manual, componente forjado, forjería",6
31301200,Forjas labradas con troquel cerrado,CLASS,Forjas labradas con troquel abierto y relacionados (Grupo 3130),"forja troquel cerrado, forjado cerrado, pieza forjada cerrada, forja de precisión, componente forjado",5
31301300,Forjas labradas de troquel de impresión,CLASS,Forjas labradas con troquel abierto y relacionados (Grupo 3130),"forja de impresión, troquel de impresión, forjado con impresión, pieza forjada grabada, componente forjado",5
31301400,Forjas labradas por reducción,CLASS,Forjas labradas con troquel abierto y relacionados (Grupo 3130),"forja por reducción, forjado por reducción, pieza reducida, forja de flujo, componente forjado",5
31301500,Forjas labradas de anillo cilindrado,CLASS,Forjas labradas con troquel abierto y relacionados (Grupo 3130),"forja anillo cilindrado, anillo forjado, forja de anillo, cilindrado de anillo, componente forjado",5
31311400,Conjuntos de tuberías soldadas con ultra violeta UV,CLASS,Conjuntos de tubería soldada de solvente y relacionados (Grupo 3131),"tubería soldada UV, conjunto tubería UV, soldadura ultravioleta, tubo soldado, conjuntos de tubo",5
31311500,Conjuntos de tubería soldado o soldado con latón,CLASS,Conjuntos de tubería soldada de solvente y relacionados (Grupo 3131),"tubería soldada latón, conjunto tubería latón, soldadura con latón, tubo soldado, conjuntos de tubo",5
31321200,Conjuntos soldados de solvente de material en barras,CLASS,Conjuntos soldados de solvente de material en barras y relacionados (Grupo 3132),"conjunto soldado solvente, barra soldada, material en barras, soldadura de solvente, componente soldado",5
31321300,Conjuntos remachados de material en barras,CLASS,Conjuntos soldados de solvente de material en barras y relacionados (Grupo 3132),"conjunto remachado barra, barra remachada, material remachado, remachería, componente remachado",5
31331500,Conjuntos estructurales soldado de solvente,CLASS,Conjuntos estructurales con acabado ligado y relacionados (Grupo 3133),"estructura soldada solvente, viga soldada, marco soldado, estructura metálica, componente estructural",5
31331600,Conjuntos estructurales soldado o soldado con latón,CLASS,Conjuntos estructurales con acabado ligado y relacionados (Grupo 3133),"estructura soldada latón, viga soldada latón, marco soldado, estructura metálica, componente estructural",5
31341200,Conjuntos remachados de placa,CLASS,Conjuntos de placa soldado o soldado con latón y relacionados (Grupo 3134),"placa remachada, lámina remachada, conjunto remachado, remachería de placa, componente remachado",5
31341300,Conjuntos de láminas soldadas con ultra violeta UV,CLASS,Conjuntos de placa soldado o soldado con latón y relacionados (Grupo 3134),"lámina soldada UV, placa soldada ultravioleta, conjunto lámina UV, soldadura de lámina, componente soldado",5
31341400,Conjuntos de lámina soldada sónica,CLASS,Conjuntos de placa soldado o soldado con latón y relacionados (Grupo 3134),"lámina soldada sónica, placa soldada sónica, soldadura ultrasónica, conjunto lámina, componente soldado",5
31351100,Conjuntos de tubos soldados con ultra violeta UV,CLASS,Conjuntos de tubos soldados con ultra violeta UV y relacionados (Grupo 3135),"tubo soldado UV, conjunto tubo ultravioleta, soldadura de tubo UV, tubería soldada, componente soldado",5
31351200,Conjuntos de tubería soldada o soldada con latón,CLASS,Conjuntos de tubos soldados con ultra violeta UV y relacionados (Grupo 3135),"tubería soldada latón, tubo soldado latón, conjunto tubería, soldadura con latón, componente soldado",5
31351600,Conjuntos de tubería soldada de solvente,CLASS,Conjuntos de tubos soldados con ultra violeta UV y relacionados (Grupo 3135),"tubería soldada solvente, tubo soldado solvente, conjunto tubería, soldadura de solvente, componente soldado",5
31351700,Conjuntos de tubería soldada sónica,CLASS,Conjuntos de tubos soldados con ultra violeta UV y relacionados (Grupo 3135),"tubería soldada sónica, tubo soldado ultrasónico, conjunto tubería, soldadura sónica, componente soldado",5
31361100,Conjuntos de placa ligados,CLASS,Conjuntos de placa ligados y relacionados (Grupo 3136),"placa ligada, lámina ligada, conjunto ligado, placa unida, componente ligado",5
31361200,Conjuntos de placa empernados,CLASS,Conjuntos de placa ligados y relacionados (Grupo 3136),"placa empernada, lámina empernada, conjunto empernado, placa con pernos, componente empernado",5
31361600,Conjuntos de placas soldadas con sónico,CLASS,Conjuntos de placa ligados y relacionados (Grupo 3136),"placa soldada sónica, lámina soldada ultrasónica, conjunto sónico, soldadura sónica, componente soldado",5
31361700,Conjuntos de placas remachadas,CLASS,Conjuntos de placa ligados y relacionados (Grupo 3136),"placa remachada, lámina remachada, conjunto remachado, remachería de placa, componente remachado",5
31401500,Empaques Moldeados,CLASS,Empaques estampados y relacionados (Grupo 3140),"empaque moldeado, sello moldeado, junta moldeada, goma moldeada, componente moldeado",5
31401600,Empaques troquelados,CLASS,Empaques estampados y relacionados (Grupo 3140),"empaque troquelado, sello troquelado, junta troquelada, goma troquelada, componente troquelado",5
31401700,Empaques estampados,CLASS,Empaques estampados y relacionados (Grupo 3140),"empaque estampado, sello estampado, junta estampada, goma estampada, componente estampado",5
31401900,Empaques líquidos,CLASS,Empaques estampados y relacionados (Grupo 3140),"empaque líquido, sello líquido, junta líquida, adhesivo de empaque, componente sellador",5
31410000,Sellos torneados y relacionados (Grupo 3141),GROUP,Componentes de Manufactura (División 31),"sello torneado, sello maquinado, componentes de sello, sellos de manufactura, piezas torneadas",5
31411500,Sellos torneados,CLASS,Sellos torneados y relacionados (Grupo 3141),"sello torneado, sello maquinado, sello cilindrico, pieza torneada, sello industrial",5
31411600,Sellos troquelados,CLASS,Sellos torneados y relacionados (Grupo 3141),"sello troquelado, sello estampado, sello cortado, pieza troquelada, sello metalico",5
32101600,Circuitos integrados,CLASS,Conjuntos de circuitos y componentes de radiofrecuencia y relacionados (Grupo 3210),"circuito integrado, chip, IC, microchip, circuito electronico",5
32110000,Diodos y relacionados (Grupo 3211),GROUP,Componentes y Suministros Electrónicos (División 32),"diodos, componentes electronicos, semiconductores, diodo rectificador, diodo LED",5
32111500,Diodos,CLASS,Diodos y relacionados (Grupo 3211),"diodo rectificador, diodo LED, diodo zener, diodo semiconductor, componente diodo",5
32121600,Resistores,CLASS,Capacitores y relacionados (Grupo 3212),"resistor, resistencia, resistencia electrica, componente resistivo, ohm",5
32121700,Componentes discretos,CLASS,Capacitores y relacionados (Grupo 3212),"componente discreto, componente electronico, pieza electronica, elemento discreto, componente individual",5
32131000,"Accesorios, materias primas y piezas de componentes electrónicos",CLASS,Accesorios y relacionados (Grupo 3213),"accesorios electronicos, piezas electronicas, materia prima electronica, suministros electronicos, componentes varios",5
32150000,Dispositivos de control de indicación y de señalización y relacionados (Grupo 3215),GROUP,Componentes y Suministros Electrónicos (División 32),"control automatico, dispositivos de control, automatizacion industrial, sistemas de senalizacion, control de procesos",5
32151500,Dispositivos de control de indicación y de señalización,CLASS,Dispositivos de control de indicación y de señalización y relacionados (Grupo 3215),"dispositivo de control, indicador industrial, senalizador, luz de control, dispositivo de senalizacion",5
32151600,Subsistemas programables de controlador lógico,CLASS,Dispositivos de control de indicación y de señalización y relacionados (Grupo 3215),"PLC subsistema, controlador programable, subsistema logico, automatizacion programable, control logico",5
32151700,Controladores lógicos programables,CLASS,Dispositivos de control de indicación y de señalización y relacionados (Grupo 3215),"PLC, controlador logico programable, automatizador, control industrial, sistema automatizado",5
32151900,Dispositivos de automatización de control de la conectividad,CLASS,Dispositivos de control de indicación y de señalización y relacionados (Grupo 3215),"automatizacion conectada, dispositivo IoT industrial, control remoto, automatizacion inteligente, conectividad industrial",5
32152000,Control de procesos o sistemas empaquetados de automatización,CLASS,Dispositivos de control de indicación y de señalización y relacionados (Grupo 3215),"sistema automatizado, paquete de automatizacion, control de proceso, sistema empaquetado, automatizacion integrada",5
39000000,Suministros y Accesorios Eléctricos (División 39),DIVISION,,"suministros electricos, accesorios electricos, materiales electricos, equipamiento electrico, componentes electricos",5
39100000,Lámparas y bombillas y relacionados (Grupo 3910),GROUP,Suministros y Accesorios Eléctricos (División 39),"iluminacion, focos, bombillas, lamparas, luces",5
39101600,Lámparas y bombillas,CLASS,Lámparas y bombillas y relacionados (Grupo 3910),"foco, bombilla, lampara incandescente, lampara LED, lampara fluorescente",5
39101800,Componentes y accesorios de Lámpara,CLASS,Lámparas y bombillas y relacionados (Grupo 3910),"accesorio lampara, componente lampara, pieza lampara, soporte lampara, conector lampara",5
39101900,Balastos de lámparas y transformadores de lámparas,CLASS,Lámparas y bombillas y relacionados (Grupo 3910),"balasto, transformador lampara, balasto electronico, reactancia, equipo lampara",5
39111800,Accesorios de iluminación,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"accesorio iluminacion, fixture, soporte luz, reflector, difusor",5
39112000,Proyectores móviles,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"proyector movil, proyector portatil, proyector de escena, proyector ajustable, foco movil",5
39112100,Iluminación óptica,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"iluminacion optica, lente optica, sistema optico, iluminacion precision, equipo optico",5
39112200,Dispositivos de efectos especiales,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"efecto especial, dispositivo efectos, maquina humo, luz estroboscopica, efecto visual",5
39112300,Iluminación y accesorios de escenarios y estudios,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"iluminacion escenario, iluminacion estudio, accesorio escena, equipo escenario, luz de estudio",5
39112400,Dispositivos para manejo de luces y control de escenarios y estudios,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"consola iluminacion, control luces, dimmer, controlador escena, panel control iluminacion",5
39112500,Luminarias de escenarios y estudios,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"luminaria escenario, luminaria estudio, foco escena, proyector escenario, equipo iluminacion escena",5
39112600,Dispositivos de iluminación no - eléctrica,CLASS,Iluminación de interiores y artefactos y relacionados (Grupo 3911),"iluminacion no electrica, luz quimica, linterna quimica, iluminacion alternativa, luz natural",5
39120000,Dispositivos y accesorios para la protección de circuitos y relacionados (Grupo 3912),GROUP,Suministros y Accesorios Eléctricos (División 39),"proteccion circuitos, dispositivos proteccion, accesorios proteccion, sistemas proteccion, equipamiento proteccion",5
39121000,Equipamiento para distribución y conversión de alimentación,CLASS,Dispositivos y accesorios para la protección de circuitos y relacionados (Grupo 3912),"distribuidor energia, convertidor alimentacion, transformador, fuente poder, equipo distribucion",5
39121100,Centros de control y distribución y accesorios,CLASS,Dispositivos y accesorios para la protección de circuitos y relacionados (Grupo 3912),"tablero distribucion, centro control, panel electrico, distribuidor, cuadro de control",5
39121300,"Cuadros, registros y menaje para electricidad",CLASS,Dispositivos y accesorios para la protección de circuitos y relacionados (Grupo 3912),"cuadro electrico, tablero electrico, caja de breaker, interruptor principal, menaje electrico",5
39121800,Instalaciones de Edificios Inteligentes - IBI,CLASS,Dispositivos y accesorios para la protección de circuitos y relacionados (Grupo 3912),"domótica, automatización edificios, sistema inteligente, control remoto casa, IoT instalación",5
39121900,Dispositivos y accesorios de seguridad eléctrica,CLASS,Dispositivos y accesorios para la protección de circuitos y relacionados (Grupo 3912),"protección eléctrica, fusible, breaker, diferencial, dispositivo seguridad",5
39122300,Relés eléctricos y accesorios,CLASS,Dispositivos y accesorios para la protección de circuitos y relacionados (Grupo 3912),"relé, relevador, contactor, switch automático, componente control",5
39131500,Marcadores de alambre y dispositivos para marcar alambre,CLASS,Marcadores de alambre y dispositivos para marcar alambre y relacionados (Grupo 3913),"marcador alambre, etiqueta cable, identificador conductor, marcador tubo",4
39131700,"Conductos eléctricos, electroductos y cables aéreos",CLASS,Marcadores de alambre y dispositivos para marcar alambre y relacionados (Grupo 3913),"tubo conduit, canaleta, ducto electrico, cable aéreo, electroducto",5
40101600,Circulación del aire y piezas y accesorios,CLASS,Ventilación y relacionados (Grupo 4010),"ventilador industrial, extractor aire, ventilación forzada, abanico, turbina aire",5
40101900,Control de humedad,CLASS,Ventilación y relacionados (Grupo 4010),"deshumidificador, humidificador, control humedad, secador aire, deshidratador",5
40102000,Calderas,CLASS,Ventilación y relacionados (Grupo 4010),"caldera vapor, caldera agua caliente, generador vapor, equipo calefacción",4
40102100,Chimeneas y accesorios,CLASS,Ventilación y relacionados (Grupo 4010),"chimenea, hogar, campana extracción, salida humo, ducto chimenea",5
40141900,Conductos,CLASS,Reguladores de gas y fluido y relacionados (Grupo 4014),"tubería gas, conducto fluido, manguera presión, tubo distribución, cañería",5
40151500,Bombas,CLASS,Bombas y relacionados (Grupo 4015),"bomba agua, bomba centrifuga, bomba sumergible, equipo bombeo, motor bomba",5
40151700,Piezas y accesorios de bomba,CLASS,Bombas y relacionados (Grupo 4015),"refacción bomba, repuesto bomba, sello bomba, impulsor, rodete bomba",5
40161700,Separadores,CLASS,Filtros y relacionados (Grupo 4016),"separador liquido, decantador, separador aire, filtro separador, divisor",5
40161800,Medios de filtrado,CLASS,Filtros y relacionados (Grupo 4016),"cartucho filtro, elemento filtro, medio filtrante, papel filtro, tela filtro",5
40171500,Tubos y tuberías comerciales,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"tubo comercial, tubería industrial, caño, tubo acero, tubo PVC",5
40171700,Adaptadores de tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"adaptador tubo, conector tubo, acoplador, reductor, niple",5
40172000,Deflectores para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"deflector tubo, desviador, guía flujo, aleta deflectora, divisor corriente",5
40172100,Codos para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"codo tubo, curva tubería, esquina tubo, codo 90, codo 45",5
40172200,Bridas ciegas para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida ciega, tapa brida, placa cierre, brida tapón, sello brida",5
40172300,Casquillos para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"casquillo tubo, manguito, acoplamiento deslizante, tuerca casquillo, anillo",5
40172400,Tapas para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"tapa tubo, tapón, obturador, cierre tubo, punta tubo",5
40172800,Codos de tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"codo tubería, curva industrial, codo roscado, codo soldable, codo conexión",5
40172900,Uniones de extensión de tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"unión extensión, tubo extensión, alargadera, empalme tubo, junta extensión",5
40173000,Semiacoplamientos de tubería,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"semicoplamiento, acoplador rápido, conexión rápida, acople macho hembra",4
40173100,Brida de junta de empalme para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida empalme, junta brida, brida soldada, conexión brida, empalme brida",5
40173300,Boquillas de tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"boquilla tubo, punta tubo, tobera, boca tubo, salida tubo",5
40173400,Bridas de plato,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida plato, brida plana, brida disco, conexión plato, soporte brida",5
40173500,Tapones para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"tapón tubo, tapa tubería, cierre tubo, tapón industrial, sello tubo, tapón rosca",6
40173800,Abrazaderas de reparación para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"abrazadera reparación, abrazadera tubo, banda reparación, grapa tubo, abrazadera emergencia, rta. tubo",6
40173900,Disco de ruptura para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"disco ruptura, válvula ruptura, disco seguridad, ruptura tubo, disco alivio, válvula alivio",6
40174000,Brida deslizante para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida deslizante, brida móvil, brida ajustable, conexión deslizante, brida industrial, acople tubo",6
40174200,Sockolets para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"sockolet, conector sockolet, injerto tubo, acople lateral, conexión lateral, sockolet industrial",6
40174300,Espaciadores para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"espaciador tubo, separador tubo, distanciador, espaciador industrial, soporte separador, distancia tubo",6
40174400,Bridas ciegas para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida ciega, brida tapón, brida sólida, cierre brida, brida obturada, tapa brida",6
40174600,T para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"te tubo, conexión te, te de tubería, derivación te, te de cobre, te de acero",6
40174700,Brida roscada para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida roscada, brida con rosca, brida atornillada, conexión roscada, brida de rosca, acople roscado",6
40174900,Uniones para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"unión tubo, conexión tubo, acople tubo, junta tubo, unión tubería, conector tubo",6
40175000,Bridas cuello para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida cuello, brida de cuello, brida tipo cuello, brida soldada, cuello brida, brida estándar",6
40175100,Brida encajada por soldadura,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"brida soldada, brida encajada, brida de soldadura, brida por soldadura, conexión soldada, acople soldado",6
40175300,Accesorios y bridas especializados para tubos,CLASS,Brida deslizante para tubos y relacionados (Grupo 4017),"accesorios tubería, bridas especiales, accesorios especializados, piezas tubo, conexiones especiales, kit tubería",6
40180000,Tubos de cobre soldados y relacionados (Grupo 4018),GROUP,Distribución y Acondicionamiento Industrial (División 40),"tubería cobre, tubo de cobre, cobre industrial, sistemas cobre, distribución cobre, acondicionamiento cobre",6
40181500,Tubos de cobre soldados,CLASS,Tubos de cobre soldados y relacionados (Grupo 4018),"tubo cobre soldado, cobre soldado, tubería cobre soldada, tubo de cobre, cobre industrial, cobre sanitario",6
40182600,Tubos de latón extruidos,CLASS,Tubos de cobre soldados y relacionados (Grupo 4018),"tubo latón, tubería latón, latón extruido, tubo de latón, latón industrial, cobre latón",6
40182700,Tubos de aluminio extruidos,CLASS,Tubos de cobre soldados y relacionados (Grupo 4018),"tubo aluminio, tubería aluminio, aluminio extruido, tubo de aluminio, aluminio industrial, perfil aluminio",6
40182800,Tubos de acero extruidos,CLASS,Tubos de cobre soldados y relacionados (Grupo 4018),"tubo acero, tubería acero, acero extruido, tubo de acero, acero industrial, tubo estructural",6
40183100,Accesorios de tubos,CLASS,Tubos de cobre soldados y relacionados (Grupo 4018),"accesorios tubo, conexiones tubería, piezas tubería, accesorios tubería, codos, válvulas",6
41102400,Equipo de calefacción y secadores para laboratorio,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"estufa laboratorio, secador laboratorio, calefactor lab, equipo calefacción, horno lab, secador industrial",6
41102900,Equipo de histología,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"equipo histología, procesador histología, tinción histología, equipo patología, histología lab, procesamiento muestras",6
41103000,Equipo de enfriamiento para laboratorio,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"enfriador laboratorio, refrigerador lab, equipo enfriamiento, congelador laboratorio, equipo frío, refrigeración lab",6
41103200,Equipo de lavado de laboratorio,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"lavador laboratorio, equipo lavado, lavadora automática, equipo limpieza lab, svc. lavado, limpieza laboratorio",6
41103700,Cubetas de laboratorio,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"cubeta laboratorio, recipiente lab, contenedor laboratorio, bandeja laboratorio, cubeta plástica, bandeja de cultivo",6
41103800,Equipo y suministros para la mezcla y la agitación por sacudida o varillas en laboratorio,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"agitador laboratorio, mezclador lab, equipo mezcla, vortex, agitador vortex, equipo agitación, mezclador automático",7
41103900,Centrifugadoras de laboratorio y accesorios,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"centrifuga laboratorio, centrifugadora lab, centrifuga de laboratorio, equipo centrifugación, accesorios centrifuga, rotor centrifuga",6
41104000,Equipo de toma de muestras,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"muestreador laboratorio, equipo muestreo, toma de muestras, sampler, equipo toma muestras, pipeta automática",6
41104100,"Contenedores de recogida y transporte de especímenes, y suministros",CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"contenedor muestras, tubo transporte, contenedor biológico, tubo colección, tubo vacío, contenedor especímenes",6
41104400,Equipo de incubación de laboratorio,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"incubadora laboratorio, incubador lab, equipo incubación, incubadora de cultivos, estufa incubadora, equipo cultivo",6
41104500,Estufas de laboratorio y accesorios,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"estufa laboratorio, horno laboratorio, estufa de secado, equipo secado, estufa industrial, accesorios estufa",6
41104600,Hornos de laboratorio y accesorios,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"horno de lab, equipo calentamiento laboratorio, mufla, horno mufla, accesorios horno lab, estufa laboratorio, equipo termico lab",7
41104800,"Equipo y suministros de laboratorio para el vertido, la destilación, la evaporación y la extracción",CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"destilador, equipo destilacion, evaporador lab, extractor liquidos, material vertido laboratorio, svc. destilacion, equipo separacion lab",7
41106100,Kits de análisis de ácido desoxirribonucleico (ADN),CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"kit ADN, analisis genetico, prueba ADN, kit extraccion ADN, diagnostico ADN, equipo genetica, test ADN",7
41106300,Productos de reacción en cadena de la polimerasa (PCR) y reacción en cadena de transcriptasa inversa de la polimerasa (RT PCR),CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"PCR, kit PCR, RT-PCR, reaccion cadena polimerasa, amplificacion genetica, diagnostico molecular, equipo PCR",7
41106400,"Iniciadores, enlaces y adaptadores",CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"iniciadores PCR, primers, adaptadores genetica, enlaces moleculares, reactivos PCR, oligonucleotidos, suministros amplificacion",7
41106500,Productos de expresión proteínica,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"expresion proteica, kit proteinas, cultivo celular proteinas, produccion proteinas, equipo biotecnologia, suministros expresion, reactivos proteicos",7
41106700,Equipos y accesorios de laboratorio botánico,CLASS,Centrifugadoras de laboratorio y accesorios y relacionados (Grupo 4110),"equipo botanica lab, accesorios botanico, material cultivo plantas, equipo fitotecnia, laboratorio botanico, suministros botanica, herramientas botanica",7
41111500,Instrumentos de medición del peso,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"bascula laboratorio, balanza analitica, balanza precision, bascula digital lab, pesa, equipo pesaje, instrumento medicion peso",7
41111900,Instrumentos indicadores y de registro,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"indicador medicion, registrador datos, instrumento indicador, medidor analogico, equipo registro, sensor indicador, instrumento lectura",7
41113300,"Analizadores de líquidos, sólidos y elementos",CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"analizador liquidos, analizador solidos, analizador elementos, equipo analisis quimico, espectrometro, instrumento composicion, lab analisis",7
41113700,Instrumentos de medición y comprobación de comunicación electrónica,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"medidor comunicacion, instrumento electronico, equipo telecomunicaciones, analizador señal, medidor frecuencia, instrumento RF, equipo comprobacion",7
41114500,Instrumentos mecánicos,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"instrumento mecanico, medidor mecanico, calibrador, micrómetro, vernier, equipo precision mecanica, instrumento dimensional",7
41114700,"Instrumentos para comprobación de papel, madera y tejidos",CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"comprobador papel, medidor tejido, analizador madera, instrumento material textil, equipo comprobacion fibra, medidor resistencia papel",6
41115100,Instrumentos para comprobación de carbón y mineral,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"analizador carbon, medidor mineral, equipo mineria, instrumento geologia, analizador mena, comprobador mineral, equipo exploracion",7
41115200,Sistemas y componentes de radar y sonar,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"radar, sonar, sistema deteccion, equipo radar, componentes sonar, instrumento navegacion, equipo geofisico",7
41115300,Equipo de generación y medición de luz y ondas,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"generador luz, medidor ondas, espectrofotometro, equipo optico, instrumento luminico, analizador espectral, equipo radiacion",7
41115400,Equipo espectroscópico,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"espectroscopio, espectrofotometro, analizador espectral, equipo espectroscopia, instrumento optico lab, medidor absorcion, equipo analisis espectral",7
41115600,Instrumentos y accesorios de medición electroquímica,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"medidor electroquimico, electrodo, instrumento potenciometrico, analizador electronico, equipo voltametria, sensor electroquimico, instrumento conductividad",7
41116300,Comprobadores de punto de inflamación para laboratorio,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"probador inflamabilidad, medidor punto fuego, equipo flash point, instrumento combustibilidad, analizador inflamacion, comprobador seguridad",6
41116400,Instrumentos de medición de la aceleración y la vibración,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"medidor vibracion, acelerometro, instrumento dinamico, equipo vibracion, sensor aceleracion, medidor movimiento, instrumento mecanico vibratorio",7
41116500,Piezas y accesorios de instrumentos,CLASS,Instrumentos geofísicos y relacionados (Grupo 4111),"repuestos instrumento, piezas laboratorio, accesorios medicion, componentes equipo, partes instrumento, refacciones lab, kit reparacion",7
