code,name,level,parent_name,similar_words,num_synonyms
10151611,Semillas de sorgo,PRODUCT,Semillas de cereales,"sorgo semilla, semilla sorgo, sorgo grano, sorgo forrajero, semilla sorgo dulce",5
10151612,Semillas o plántulas de kiwicha,PRODUCT,Semillas de cereales,"kiwicha semilla, semilla kiwicha, kiwicha plántula, amaranto kiwicha, kiwicha grano",5
10151613,Semillas o plántulas de quínoa,PRODUCT,Semillas de cereales,"quinoa semilla, semilla quinoa, quinoa plántula, quinua semilla, semilla para siembra quinoa",5
10151700,Semillas y plántulas de hierba y forraje,CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"semilla forraje, semilla pasto, semilla hierba, plántula forraje, semilla ganadería",5
10151701,Semillas o plántulas de arroz,PRODUCT,Semillas y plántulas de hierba y forraje,"arroz semilla, semilla arroz, arroz grano, semilla para siembra arroz, arroz paddy",5
10151702,Semillas o plántulas de trébol,PRODUCT,Semillas y plántulas de hierba y forraje,"trébol semilla, semilla trébol, trébol plántula, trébol forraje, semilla trébol rojo",5
10151703,Semillas o plántulas de alfalfa,PRODUCT,Semillas y plántulas de hierba y forraje,"alfalfa semilla, semilla alfalfa, alfalfa plántula, semilla forraje alfalfa, alfalfa heno",5
10151704,Semillas o plántulas de pasto,PRODUCT,Semillas y plántulas de hierba y forraje,"pasto semilla, semilla pasto, pasto plántula, semilla césped, semilla grama",5
10151705,Semillas o plántulas de veza (gachas / guija),PRODUCT,Semillas y plántulas de hierba y forraje,"veza semilla, semilla veza, guija semilla, gachas semilla, veza plántula",5
10151706,Semillas o plántulas de guar,PRODUCT,Semillas y plántulas de hierba y forraje,"guar semilla, semilla guar, guar plántula, guar goma, semilla para goma guar",5
10151801,Semillas o plántulas de pimienta,PRODUCT,Semillas y plántulas de especias,"pimienta semilla, semilla pimienta, pimienta plántula, pimienta negra semilla, semilla condimento",5
10151802,Semillas o plántulas de vainilla,PRODUCT,Semillas y plántulas de especias,"vainilla semilla, plántula vainilla, orquídea vainilla, vaina vainilla, cultivo vainilla",5
10151803,Semillas o plántulas de canela,PRODUCT,Semillas y plántulas de especias,"canela semilla, plántula canela, árbol canela, cultivo canela, canela en rama semilla",5
10151804,Semillas o plántulas de clavo de olor,PRODUCT,Semillas y plántulas de especias,"clavo semilla, plántula clavo, clavo de olor semilla, cultivo clavo, árbol clavo",5
10151805,Semillas o plántulas de cilantro,PRODUCT,Semillas y plántulas de especias,"cilantro semilla, plántula cilantro, culantro semilla, cultivo cilantro, cilantro fresco semilla",5
10151806,Semillas o plántulas de jengibre,PRODUCT,Semillas y plántulas de especias,"jengibre semilla, plántula jengibre, raíz jengibre semilla, cultivo jengibre, rizoma jengibre",5
10151807,Semillas o plántulas de azafrán,PRODUCT,Semillas y plántulas de especias,"azafrán semilla, plántula azafrán, crocus semilla, cultivo azafrán, azafrán mexicano semilla",5
10151808,Semillas o plántulas de tomillo,PRODUCT,Semillas y plántulas de especias,"tomillo semilla, plántula tomillo, tomillo fresco semilla, cultivo tomillo, hierba tomillo",5
10151809,Semillas o plántulas de curry,PRODUCT,Semillas y plántulas de especias,"curry semilla, plántula curry, mezcla curry semilla, cultivo curry, hierba curry",5
10151810,Semillas o plántulas de mostaza,PRODUCT,Semillas y plántulas de especias,"mostaza semilla, plántula mostaza, mostaza negra semilla, cultivo mostaza, mostaza amarilla",5
10151811,Semillas o plántulas de ginseng,PRODUCT,Semillas y plántulas de especias,"ginseng semilla, plántula ginseng, ginseng asiático semilla, cultivo ginseng, raíz ginseng",5
10151812,Semillas o plántulas de champiñones,PRODUCT,Semillas y plántulas de especias,"champiñón semilla, plántula champiñón, seta semilla, cultivo champiñón, micelio champiñón",5
10151813,Semillas o plántulas de sacha inchi,PRODUCT,Semillas y plántulas de especias,"sacha inchi semilla, plántula sacha inchi, maní inca semilla, cultivo sacha inchi, inchi semilla",5
10151814,Semillas o plántulas de achiote,PRODUCT,Semillas y plántulas de especias,"achiote semilla, plántula achiote, bija semilla, cultivo achiote, colorante achiote",5
10151815,Semillas o plántulas de kudzu,PRODUCT,Semillas y plántulas de especias,"kudzu semilla, plántula kudzu, kuzu semilla, cultivo kudzu, raíz kudzu",5
10151816,Semillas o plántulas de albahaca,PRODUCT,Semillas y plántulas de especias,"albahaca semilla, plántula albahaca, albahaca fresca semilla, cultivo albahaca, hierba albahaca",5
10151817,Semillas o plántulas de anís,PRODUCT,Semillas y plántulas de especias,"semilla anis, plantula anis, anis para siembra, semilla condimento anis, anis grano",5
10151900,"Semillas, bulbos, plántulas y esquejes de flores",CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"semillas flores, bulbos flores, plantulas florales, esquejes ornamentales, material propagacion flores",5
10151901,"Semillas, bulbos, plántulas o esquejes de tulipán",PRODUCT,"Semillas, bulbos, plántulas y esquejes de flores","semilla tulipan, bulbo tulipan, plantula tulipan, esqueje tulipan, tulipan para siembra",5
10151902,"Semillas, plántulas o esquejes de rosa",PRODUCT,"Semillas, bulbos, plántulas y esquejes de flores","semilla rosa, plantula rosa, esqueje rosa, rosa para siembra, propagacion rosa",5
10151903,"Semillas, bulbos, plántulas o esquejes de narciso",PRODUCT,"Semillas, bulbos, plántulas y esquejes de flores","semilla narciso, bulbo narciso, plantula narciso, esqueje narciso, narciso para siembra",5
10151904,Semillas de girasol,PRODUCT,"Semillas, bulbos, plántulas y esquejes de flores","semilla girasol, girasol siembra, semilla helianto, girasol ornamental, semilla girasol aceite",5
10151905,Bulbos o tallos de jacinto,PRODUCT,"Semillas, bulbos, plántulas y esquejes de flores","bulbo jacinto, tallo jacinto, plantula jacinto, jacinto siembra, jacinto bulboso",5
10151906,Bulbos de lirio,PRODUCT,"Semillas, bulbos, plántulas y esquejes de flores","bulbo lirio, semilla lirio, plantula lirio, lirio siembra, lirio bulboso",5
10151907,Semillas o plántulas de veza,PRODUCT,"Semillas, bulbos, plántulas y esquejes de flores","semilla veza, plantula veza, veza siembra, esqueje veza, veza forrajera",5
10152000,Semillas y esquejes de árboles y arbustos,CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"semillas arboles, esquejes arboles, semillas arbustos, propagacion arboles, material arboles arbustos",5
10152001,Semillas o esquejes de árboles frutales,PRODUCT,Semillas y esquejes de árboles y arbustos,"semilla frutal, esqueje frutal, plantula frutal, semilla arbol frutal, propagacion frutales",5
10152002,Semillas o esquejes de coníferas,PRODUCT,Semillas y esquejes de árboles y arbustos,"semilla conífera, esqueje conífera, plantula conífera, semilla pino, semilla abeto",5
10152003,Semillas o esquejes de árboles de frutos secos,PRODUCT,Semillas y esquejes de árboles y arbustos,"semilla frutos secos, esqueje nogal, semilla nuez, semilla almendra, arbol frutos secos",5
10152004,Plántulas de latifoliados,PRODUCT,Semillas y esquejes de árboles y arbustos,"plantula latifoliado, semilla latifoliado, esqueje latifoliado, arbol hoja ancha, propagacion latifoliados",5
10152005,Plántulas de coníferas,PRODUCT,Semillas y esquejes de árboles y arbustos,"plantula conífera, semilla conífera, esqueje pino, plantula pino, propagacion coníferas",5
10152006,Semillas o yemas de pino,PRODUCT,Semillas y esquejes de árboles y arbustos,"semilla de pino, yema de pino, propagacion pino, vivero pino, plantula pino",5
10152007,Semillas o yemas de algarrobo,PRODUCT,Semillas y esquejes de árboles y arbustos,"semilla algarrobo, yema algarrobo, propagacion algarrobo, vivero algarrobo, plantula algarrobo",5
10152100,Residuos que no sean de piensos,CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"residuos semilla, subproductos semilla, desechos semilla, rechazo semilla, material residual vegetal",5
10152101,Extracción de los residuos de semilla de babool,PRODUCT,Residuos que no sean de piensos,"residuo babool, extraccion babool, torta babool, subproducto babool, rechazo babool",5
10152102,Residuos de semilla de colza,PRODUCT,Residuos que no sean de piensos,"residuo colza, torta colza, subproducto colza, rechazo colza, desecho colza",5
10152103,Residuo de semillas de linaza,PRODUCT,Residuos que no sean de piensos,"residuo linaza, torta linaza, subproducto linaza, rechazo linaza, desecho linaza",5
10152104,Torta de neem,PRODUCT,Residuos que no sean de piensos,"torta neem, residuo neem, subproducto neem, rechazo neem, desecho neem",5
10152201,Semillas o plántulas de algodón,PRODUCT,Semillas de cultivos fibrosos y semilleros,"semilla algodon, plantula algodon, vivero algodon, propagacion algodon, semillero algodon",5
10152202,Semillas o plántulas de lino,PRODUCT,Semillas de cultivos fibrosos y semilleros,"semilla lino, plantula lino, vivero lino, propagacion lino, semillero lino",5
10152300,Plántulas y semillas de leguminosas,CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"semilla leguminosa, plantula leguminosa, vivero leguminosa, semillero leguminosa, propagacion leguminosa",5
10152400,Plántulas y semillas de tubérculos,CLASS,Semillas y plántulas vegetales y relacionados (Grupo 1015),"semilla tuberculo, plantula tuberculo, vivero tuberculo, semillero tuberculo, propagacion tuberculo",5
10160000,Árboles y arbustos y relacionados (Grupo 1016),GROUP,Material Vivo Animal y Vegetal (División 10),"arboles arbustos, vivero plantas, material vegetal, propagacion plantas, ornamentales",5
10161501,Aceitunos,PRODUCT,Árboles y arbustos,"arbol aceituno, olivo, plantula olivo, vivero olivo, propagacion olivo",5
10161502,Cafetos,PRODUCT,Árboles y arbustos,"planta de cafe, cafetal, arbusto cafetero, semilla de cafe, cultivo de cafe",5
10161503,Cacaoteros,PRODUCT,Árboles y arbustos,"planta de cacao, cacaotal, arbusto cacaotero, semilla de cacao, cultivo de cacao",5
10161504,Manzanos,PRODUCT,Árboles y arbustos,"arbol de manzana, manzanal, frutal de manzana, semilla de manzano, cultivo de manzana",5
10161505,Peros,PRODUCT,Árboles y arbustos,"arbol de pera, peraleda, frutal de pera, semilla de pero, cultivo de pera",5
10161506,Naranjos,PRODUCT,Árboles y arbustos,"arbol de naranja, naranjal, citrico naranja, semilla de naranjo, cultivo de naranja",5
10161507,Rododendros,PRODUCT,Árboles y arbustos,"arbusto rododendro, flor rododendro, planta ornamental rododendro, rododendro rosa, cultivo rododendro",5
10161508,Plantas de te,PRODUCT,Árboles y arbustos,"planta de te, tebal, arbusto de te, semilla de te, cultivo de te, planta de infusion",6
10161509,Coníferas,PRODUCT,Árboles y arbustos,"arbol conífera, conífero, arbol de madera blanda, pino y abeto, cultivo de coníferas",5
10161510,Abetos rojos (píceas),PRODUCT,Árboles y arbustos,"arbol pícea, abeto rojo, pícea europea, arbol de navidad, cultivo de pícea",5
10161511,Pinos,PRODUCT,Árboles y arbustos,"arbol de pino, pinada, arbol maderero pino, semilla de pino, cultivo de pino, pino silvestre",6
10161512,Abetos,PRODUCT,Árboles y arbustos,"arbol abeto, abetal, arbol de madera abeto, semilla de abeto, cultivo de abeto",5
10161513,Palmeras,PRODUCT,Árboles y arbustos,"arbol palmera, palmeral, planta tropical palmera, semilla de palmera, cultivo de palmera",5
10161514,Casuarina,PRODUCT,Árboles y arbustos,"arbol casuarina, casuarineta, arbol de madera casuarina, semilla de casuarina, cultivo casuarina",5
10161515,Ciprés,PRODUCT,Árboles y arbustos,"arbol cipres, cipreseda, arbol ornamental cipres, semilla de cipres, cultivo de cipres",5
10161516,Eucalipto,PRODUCT,Árboles y arbustos,"arbol eucalipto, eucaliptal, arbol maderero eucalipto, semilla de eucalipto, cultivo de eucalipto",5
10161517,Árbol de quinua,PRODUCT,Árboles y arbustos,"quinua planta, arbusto quinua, semilla quinua, cultivo quinua, quinoa",5
10161518,Magnolio,PRODUCT,Árboles y arbustos,"magnolio ornamental, árbol magnolio, flor magnolio, magnolio blanco, magnolio rosa",5
10161519,Mioporo,PRODUCT,Árboles y arbustos,"mioporo planta, arbusto mioporo, mioporo ornamental, mioporo flores",4
10161520,Acalifa,PRODUCT,Árboles y arbustos,"acalifa roja, acalifa planta, arbusto acalifa, acalifa ornamental, acalifa hojas",5
10161521,Tecomaria capensis o madreselva del cabo,PRODUCT,Árboles y arbustos,"madreselva cabo, tecomaria capensis, enredadera tecomaria, flor tecomaria, madreselva naranja",5
10161522,Arbusto croton bolaina,PRODUCT,Árboles y arbustos,"croton bolaina, arbusto croton, croton planta, bolaina ornamental, croton hojas",5
10161523,Abutillón,PRODUCT,Árboles y arbustos,"abutillón planta, arbusto abutillón, abutillón flores, abutillón ornamental, flor linterna",5
10161524,Ficus,PRODUCT,Árboles y arbustos,"ficus árbol, ficus planta, ficus benjamina, ficus ornamental, ficus interior",5
10161525,Lúcumo,PRODUCT,Árboles y arbustos,"lúcumo fruta, árbol lúcumo, lúcumo peruano, lúcumo cultivo, fruto lúcumo",5
10161526,Aguacatal,PRODUCT,Árboles y arbustos,"aguacatal plantación, árbol aguacate, cultivo aguacate, aguacatal producción, huerta aguacate",5
10161527,Guanábano,PRODUCT,Árboles y arbustos,"guanábano árbol, guanábano fruta, cultivo guanábano, árbol guanábana, fruto guanábano",5
10161528,Carambolo,PRODUCT,Árboles y arbustos,"carambolo árbol, carambolo fruta, árbol carambola, cultivo carambolo, fruto carambolo",5
10161529,Ciruelo,PRODUCT,Árboles y arbustos,"ciruelo árbol, ciruelo fruta, cultivo ciruelo, árbol ciruela, fruto ciruelo",5
10161530,Árbol de quince,PRODUCT,Árboles y arbustos,"árbol quince, membrillo árbol, cultivo membrillo, fruto quince, árbol membrillero",5
10161600,Plantas florales,CLASS,Árboles y arbustos y relacionados (Grupo 1016),"plantas flores, flores ornamentales, plantas florales, flores cultivo, plantas decorativas",5
10161602,Poinsettias,PRODUCT,Plantas florales,"flor de nochebuena, nochebuena, poinsetia, flor roja navideña, planta navideña",5
10161604,Azaleas,PRODUCT,Plantas florales,"azalea, flor azalea, arbusto florido, azalea japonesa, planta azalea",5
10161605,Cactos,PRODUCT,Plantas florales,"cactus, cacto, suculenta, nopal, planta desértica",5
10161606,Ageratum púrpura,PRODUCT,Plantas florales,"ageratum, flor ageratum, ageratum morado, flor púrpura pequeña, planta ageratum",5
10161800,Plantas sin flor,CLASS,Árboles y arbustos y relacionados (Grupo 1016),"plantas verdes, plantas de interior, plantas sin flores, follaje, plantas de ornato",5
10161801,Helechos,PRODUCT,Plantas sin flor,"helecho, helecho de interior, helecho ornamental, planta helecho, follaje helecho",5
10161802,Hiedras,PRODUCT,Plantas sin flor,"hiedra, enredadera, hiedra inglesa, planta trepadora, ivy",5
10161803,Filodendros,PRODUCT,Plantas sin flor,"filodendro, filodendron, planta filodendro, filodendro trepador, planta de interior",5
10161804,Líquenes,PRODUCT,Plantas sin flor,"liquen, liquenes, musgo liquen, planta liquen, organismo liquen",5
10161805,Vides,PRODUCT,Plantas sin flor,"vid, enredadera, planta trepadora, vid ornamental, rama trepadora",5
10161900,Productos florales secos,CLASS,Árboles y arbustos y relacionados (Grupo 1016),"flores secas, productos secos, arreglos secos, decoración seca, flores deshidratadas",5
10161901,Vainas secas,PRODUCT,Productos florales secos,"vaina seca, vainas, semillas secas, vaina de decoración, productos secos",5
10161902,Follaje seco,PRODUCT,Productos florales secos,"follaje seco, hojas secas, ramas secas, decoración follaje, plantas deshidratadas",5
10161903,Helechos secos,PRODUCT,Productos florales secos,"helecho seco, helechos deshidratados, helecho decorativo, follaje seco helecho, arreglo seco",5
10161905,Ramas y tallos secos,PRODUCT,Productos florales secos,"ramas secas, tallos secos, madera seca decorativa, ramas decorativas, tallos deshidratados",5
10161906,Penachos de gramíneas secos,PRODUCT,Productos florales secos,"pasto seco, gramínea deshidratada, decoración con pastos, arreglo floral seco, pasto ornamental",5
10161907,Flores secas prensadas,PRODUCT,Productos florales secos,"flores prensadas, flor deshidratada, flores aplastadas, arreglo floral prensado, flores secas aplastadas",5
10161908,Pétalos secos,PRODUCT,Productos florales secos,"pétalos deshidratados, pétalos de flor seca, pétalos decorativos, pétalos para arreglos, pétalos desecados",5
10170000,Abonos orgánicos y nutrientes para plantas y relacionados (Grupo 1017),GROUP,Material Vivo Animal y Vegetal (División 10),"fertilizantes naturales, nutrientes para cultivo, abonos para plantas, enmiendas orgánicas, mejoradores de suelo",5
10171500,Abonos orgánicos y nutrientes para plantas,CLASS,Abonos orgánicos y nutrientes para plantas y relacionados (Grupo 1017),"abono natural, fertilizante orgánico, nutrientes de plantas, enmienda para cultivo, mejorador de tierra",5
10171501,Estiércol o guano,PRODUCT,Abonos orgánicos y nutrientes para plantas,"guano, estiércol de animal, abono animal, excremento para plantas, gallinaza",5
10171502,Hormonas para plantas,PRODUCT,Abonos orgánicos y nutrientes para plantas,"regulador de crecimiento, auxinas, giberelinas, estimulante de plantas, promotor de raíces",5
10171503,Harina de pescado,PRODUCT,Abonos orgánicos y nutrientes para plantas,"harina de pescado, polvo de pescado, abono de pescado, fertilizante de pescado, subproducto pesquero",5
10171504,Abono,PRODUCT,Abonos orgánicos y nutrientes para plantas,"fertilizante, abono para plantas, enmienda de suelo, mejorador de tierra, nutriente para cultivo",5
10171505,Nutriente foliar,PRODUCT,Abonos orgánicos y nutrientes para plantas,"fertilizante foliar, nutriente foliar, spray para plantas, abono líquido, nutrición foliar",5
10171506,Humus,PRODUCT,Abonos orgánicos y nutrientes para plantas,"humus de lombriz, tierra negra, materia orgánica, compost maduro, sustrato orgánico",5
10171600,Abonos químicos y nutrientes para plantas,CLASS,Abonos orgánicos y nutrientes para plantas y relacionados (Grupo 1017),"fertilizante químico, abono sintético, nutrientes minerales, fertilizante industrial, abono de laboratorio",5
10171601,Fertilizante nitrogenado,PRODUCT,Abonos químicos y nutrientes para plantas,"fertilizante con nitrógeno, nitrato, urea, abono nitrogenado, nutriente nitrogenado",5
10171602,Fertilizante de potasio,PRODUCT,Abonos químicos y nutrientes para plantas,"fertilizante potásico, potasa, abono de potasio, nutriente potásico, cloruro de potasio",5
10171603,Fertilizante de fósforo,PRODUCT,Abonos químicos y nutrientes para plantas,"fertilizante fosfatado, superfosfato, abono de fósforo, nutriente fosfórico, roca fosfórica",5
10171604,Fertilizante de sulfuro,PRODUCT,Abonos químicos y nutrientes para plantas,"sulfuro abono, sulfato fertilizante, azufre para plantas, nutriente sulfurado, abono con azufre",5
10171605,Mezclas de nitrógeno – fósforo – potasio – npk,PRODUCT,Abonos químicos y nutrientes para plantas,"NPK, mezcla NPK, abono triple, nitrogeno fosforo potasio, fertilizante balanceado",5
10171606,Fertilizarte de sílice puro,PRODUCT,Abonos químicos y nutrientes para plantas,"silice pura, silicio fertilizante, acido silicico, abono siliceo, nutriente silice",5
10171607,Fertilizante con magnesio,PRODUCT,Abonos químicos y nutrientes para plantas,"magnesio abono, sulfato de magnesio, magnesiano fertilizante, nutriente magnesio, abono con mag",5
10171608,Fertilizante micro elemento,PRODUCT,Abonos químicos y nutrientes para plantas,"microelementos, micros, oligoelementos, fertilizante micro, nutrientes menores",5
10171609,Fertilizante fosfato de sílice,PRODUCT,Abonos químicos y nutrientes para plantas,"fosfato silice, silicato fosfato, abono fosforico, nutriente fosfato siliceo, fertilizante compuesto",5
10171610,Fertilizante potasio de sílice,PRODUCT,Abonos químicos y nutrientes para plantas,"potasio silice, silicato potasio, abono potasico, nutriente potasio siliceo, fertilizante potasio",5
10171611,Fertilizante de calcio,PRODUCT,Abonos químicos y nutrientes para plantas,"calcio abono, carbonato calcio, cal agricola, nutriente calcio, fertilizante calcareo",5
10171700,Herbicidas,CLASS,Abonos orgánicos y nutrientes para plantas y relacionados (Grupo 1017),"mata maleza, desyerbante, herbicida agricola, control maleza, producto desmalezador",5
10171701,Matamalezas,PRODUCT,Herbicidas,"mata maleza, desyerbante, herbicida selectivo, control de hierba, producto antimaleza",5
10171702,Fungicidas,PRODUCT,Herbicidas,"fungicida, antimicótico, control hongos, fungicida agricola, producto antifungal",5
10171800,Acondicionadores de suelos,CLASS,Abonos orgánicos y nutrientes para plantas y relacionados (Grupo 1017),"mejora suelo, enmienda suelo, corrector suelo, acondicionador tierra, producto suelo",5
10171801,Acondicionador orgánico de suelos,PRODUCT,Acondicionadores de suelos,"enmienda organica, compost, materia organica, acondicionador natural, mejora suelo biologica",5
10171802,Acondicionador inorgánico de suelos,PRODUCT,Acondicionadores de suelos,"enmienda mineral, corrector inorganico, acondicionador mineral, mejora suelo quimica, producto mineral",5
10190000,Pesticidas o repelentes de plagas y relacionados (Grupo 1019),GROUP,Material Vivo Animal y Vegetal (División 10),"pesticida, insecticida, repelente plagas, control de plagas, producto antiplagas",5
10191500,Pesticidas o repelentes de plagas,CLASS,Pesticidas o repelentes de plagas y relacionados (Grupo 1019),"plaguicida, veneno para plagas, desinfectante, fumigación, control de plagas, pesticida agrícola, spray anti-plagas",7
10191506,Mata – roedores,PRODUCT,Pesticidas o repelentes de plagas,"veneno para ratones, raticida, trampa de roedores, control de ratas, mata ratas, rodenticida, veneno para ratería",7
10191507,Repelentes de aves,PRODUCT,Pesticidas o repelentes de plagas,"espanta pájaros, ahuyentador de aves, repelente aviar, control de aves, protección contra pájaros, dispositivo anti-pájaros",6
10191508,Protectores contra termitas,PRODUCT,Pesticidas o repelentes de plagas,"termicida, protección de termitas, tratamiento anti-termitas, veneno para termitas, barrera anti-termitas, fumigación de termitas",6
10191509,Insecticidas,PRODUCT,Pesticidas o repelentes de plagas,"veneno para insectos, spray insecticida, mata insectos, desinsectante, control de plagas insectiles, fumigación de insectos, insecticida agrícola",7
10191510,Abamectina,PRODUCT,Pesticidas o repelentes de plagas,"abamectina pura, principio activo abamectina, abamectina concentrado, abamectina polvo, abamectina líquido",5
10191511,Fipronil,PRODUCT,Pesticidas o repelentes de plagas,"fipronil puro, principio activo fipronil, fipronil concentrado, fipronil polvo, fipronil líquido",5
10191700,Dispositivos para control de plagas,CLASS,Pesticidas o repelentes de plagas y relacionados (Grupo 1019),"trampa para plagas, dispositivo control plagas, equipo anti-plagas, herramienta control animal, aparato para plagas, sistema de trampas",6
10191701,Trampas para control animal,PRODUCT,Dispositivos para control de plagas,"trampa para animales, trampa de roedores, jaula trampa, trampa viva, captura de animales, trampa para mamíferos",6
10191703,Trampas para el control de insectos voladores,PRODUCT,Dispositivos para control de plagas,"trampa para moscas, trampa para mosquitos, trampa para insectos voladores, mata moscas eléctrico, trampa adhesiva insectos, cazador de insectos",6
10191704,Matamoscas,PRODUCT,Dispositivos para control de plagas,"mata moscas eléctrico, raqueta mata moscas, mata insectos, cazador de moscas, trampa electrónica moscas, mata mosquitos",6
10191705,Lazos,PRODUCT,Dispositivos para control de plagas,"lazo para animales, trampa de lazo, nudo corredizo, captura con lazo, lazo de caza, trampa de cuello",6
10191706,Cepos,PRODUCT,Dispositivos para control de plagas,"cepo para roedores, trampa de cepo, cepo para animales, cepo de resorte, trampa mecánica, cepo para ratones",6
10191707,Repelente ultrasónico de pestes,PRODUCT,Dispositivos para control de plagas,"repelente ultrasónico, ahuyentador ultrasónico, dispositivo ultrasónico plagas, repelente sónico, aparato ultrasónico pestes, espanta plagas electrónico",6
10200000,Rosales vivos azules o lavanda o púrpura y relacionados (Grupo 1020),GROUP,Material Vivo Animal y Vegetal (División 10),"rosales azules, rosales lavanda, rosales púrpura, rosas de color azul, rosas lavanda, plantas ornamentales azules, flores vivas de color",7
10201500,Rosales vivos azules o lavanda o púrpura,CLASS,Rosales vivos azules o lavanda o púrpura y relacionados (Grupo 1020),"rosa azul, rosa lavanda, rosa púrpura, flores azules vivas, rosas de color morado, plantas ornamentales azules, rosales tonos fríos",7
10201501,Rosal vivo allure o sterling 95,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa allure, rosa sterling 95, rosal variedad allure, flor allure sterling, rosa de corte allure",5
10201502,Rosal vivo amnesia,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa amnesia, rosal amnesia, flor amnesia, rosa variedad amnesia, amnesia de corte",5
10201503,Rosal vivo augusta louise,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa augusta louise, rosal augusta louise, flor augusta louise, rosa variedad augusta, augusta louise de corte",5
10201504,Rosal vivo avant garde,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa avant garde, rosal avant garde, flor avant garde, rosa variedad avant, avant garde de corte",5
10201505,Rosal vivo blue bird,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa blue bird, rosal blue bird, flor blue bird, rosa azul pájaro, blue bird de corte",5
10201506,Rosal vivo curiosa,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa curiosa, rosal curiosa, flor curiosa, rosa variedad curiosa, curiosa de corte",5
10201507,Rosal vivo cool water,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa cool water, rosal cool water, flor cool water, rosa agua fresca, cool water de corte",5
10201508,Rosal vivo delilah,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa delilah, rosal delilah, flor delilah, rosa variedad delilah, delilah de corte",5
10201509,Rosal vivo double party,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa double party, rosal double party, flor double party, rosa doble fiesta, double party de corte",5
10201510,Rosal vivo faith,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa faith, rosal faith, flor faith, rosa variedad faith, faith de corte",5
10201511,Rosal vivo mami blue o mammy blue,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa mami blue, rosa mammy blue, rosal mami blue, flor mami blue, mami blue de corte",5
10201512,Rosal vivo marítimo,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa marítimo, rosal marítimo, flor marítimo, rosa variedad marítimo, marítimo de corte",5
10201513,Rosal vivo milano,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa milano, rosal milano, flor milano, rosa variedad milano, milano de corte",5
10201514,Rosal vivo mistery,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa mistery, rosal mistery, flor mistery, rosa variedad mistery, mistery de corte",5
10201515,Rosal vivo ocean song o boyfriend,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa ocean song, rosa boyfriend, flor azul lavanda, rosa viva púrpura, ramo azul",5
10201516,Rosal vivo cezanne púrpura,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa cezanne, rosa púrpura viva, flor cezanne, rosa lavanda oscuro, ramo púrpura",5
10201517,Rosal vivo purple fragrance,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa purple fragrance, rosa fragancia púrpura, flor aromática púrpura, rosa viva perfumada, ramo fragancia",5
10201518,Rosal vivo sanaa,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa sanaa, flor sanaa, rosa viva sanaa, ramo sanaa, rosa azul lavanda",5
10201519,Rosal vivo silverstone,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa silverstone, flor silverstone, rosa viva plateada, ramo silverstone, rosa gris plateado",5
10201520,Rosal vivo soulmate,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa soulmate, flor soulmate, rosa viva soulmate, ramo soulmate, rosa púrpura oscuro",5
10201521,Rosal vivo stranger,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa stranger, flor stranger, rosa viva stranger, ramo stranger, rosa azul intenso",5
10201522,Rosal vivo tinted blue,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa tinted blue, rosa azul teñida, flor azul tinta, rosa viva azul, ramo azul tintado",5
10201523,Rosal vivo two faces,PRODUCT,Rosales vivos azules o lavanda o púrpura,"rosa two faces, flor two faces, rosa bicolor, rosa viva two faces, ramo dos tonos",5
10201600,Rosales vivos chocolate o marrón,CLASS,Rosales vivos azules o lavanda o púrpura y relacionados (Grupo 1020),"rosa chocolate, rosa marrón, rosa café, flor marrón, ramo chocolate",5
10201601,Rosal vivo black lava,PRODUCT,Rosales vivos chocolate o marrón,"rosa black lava, rosa negra, flor black lava, rosa viva negra, ramo negro oscuro",5
10201602,Rosal vivo cimarron,PRODUCT,Rosales vivos chocolate o marrón,"rosa cimarrón, flor cimarrón, rosa viva cimarrón, ramo cimarrón, rosa marrón oscuro",5
