code,name,level,parent_name,similar_words,num_synonyms
10425202,Nerina samiensis blanca,PRODUCT,Nerina cortada seca,"nerina samiensis blanca, nerina blanca seca, flor nerina samiensis, nerina deshidratada blanca, flores secas nerina blanca",5
10425300,Flor de nogal cortada seca,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"flor nogal seca, nogal cortado deshidratado, flor de nogal arreglo, flores secas nogal, nogal floral",5
10425301,Flor colgante de nogal blanco cortada seca,PRODUCT,Flor de nogal cortada seca,"nogal blanco colgante seco, flor nogal colgante, nogal blanco deshidratado colgante, flores secas nogal colgante, arreglo nogal blanco",5
10425302,Flor sin hojas de nogal blanco cortada seca,PRODUCT,Flor de nogal cortada seca,"nogal blanco sin hojas seco, flor nogal sin hojas, nogal blanco deshidratado, flores secas nogal blanco, nogal cortado sin follaje",5
10425303,Flor erecta de nogal blanco brasileño cortada seca,PRODUCT,Flor de nogal cortada seca,"nogal brasileño blanco erecto, nogal blanco brasileño seco, flor nogal erecta, nogal brasileño deshidratado, flores secas nogal brasileño",5
10425400,Phlox cortada seca,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"phlox seca, flor phlox cortada, phlox deshidratada, flores secas phlox, arreglo floral phlox",5
10425401,Phlox cortada seca rosado oscur,PRODUCT,Phlox cortada seca,"phlox rosado oscuro seco, phlox rosa oscura cortada, flor phlox rosada oscura, phlox deshidratada rosado, flores secas phlox oscuro",5
10425402,Phlox cortada seca lavanda,PRODUCT,Phlox cortada seca,"phlox lavanda seca, phlox color lavanda cortada, flor phlox lavanda, phlox deshidratada lavanda, flores secas phlox lavanda",5
10425403,Phlox cortada seca rosado claro,PRODUCT,Phlox cortada seca,"phlox rosado claro seco, phlox rosa clara cortada, flor phlox rosada clara, phlox deshidratada rosado claro, flores secas phlox claro",5
10425404,Phlox cortada seca blanca,PRODUCT,Phlox cortada seca,"phlox blanca seca, phlox blanco cortado, flor phlox blanca, phlox deshidratada blanca, flores secas phlox blanco",5
10425500,physostegia cortada seca,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"physostegia seca, flor physostegia cortada, physostegia deshidratada, flores secas physostegia, arreglo floral physostegia",5
10425501,Physostegia cortada seca rosada,PRODUCT,physostegia cortada seca,"physostegia rosada seca, physostegia rosa cortada, flor physostegia rosada, physostegia deshidratada rosada, flores secas physostegia rosa",5
10425502,Physostegia cortada seca vainas,PRODUCT,physostegia cortada seca,"physostegia vainas seca, physostegia con vainas cortada, flor physostegia vainas, physostegia deshidratada vainas, flores secas physostegia vainas",5
10425503,Physostegia cortada seca blanca,PRODUCT,physostegia cortada seca,"physostegia blanca seca, physostegia blanco cortado, flor physostegia blanca, physostegia deshidratada blanca, flores secas physostegia blanco",5
10425600,Saponaria cortada seca,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"saponaria seca, flor saponaria cortada, saponaria deshidratada, flores secas saponaria, arreglo floral saponaria",5
10425601,Saponaria cortada seca rosada,PRODUCT,Saponaria cortada seca,"saponaria rosada seca, saponaria rosa cortada, flor saponaria rosada, saponaria deshidratada rosada, flores secas saponaria rosa",5
10425602,Saponaria cortada seca blanca,PRODUCT,Saponaria cortada seca,"saponaria blanca seca, saponaria blanco cortado, flor saponaria blanca, saponaria deshidratada blanca, flores secas saponaria blanco",5
10425700,Sarracenias cortadas secas,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"sarracenia seca, flor sarracenia cortada, sarracenia deshidratada, flores secas sarracenia, arreglo floral sarracenia",5
10425701,Sarracenia cortada seca flava rugelii,PRODUCT,Sarracenias cortadas secas,"sarracenia flava rugelii seca, sarracenia rugelii cortada, flor sarracenia flava, sarracenia deshidratada flava, flores secas sarracenia",5
10425800,Sicilia cortada seca,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"sicilia seca, flor sicilia cortada, sicilia deshidratada, flores secas sicilia, arreglo floral sicilia",5
10425801,Sicilia cortada seca campanulata azul,PRODUCT,Sicilia cortada seca,"sicilia campanulata azul seca, sicilia azul cortada, flor sicilia azul, sicilia deshidratada azul, flores secas sicilia azul",5
10425802,Sicilia cortada seca campanulata rosada,PRODUCT,Sicilia cortada seca,"sicilia campanulata rosada seca, sicilia rosada cortada, flor sicilia rosa, sicilia deshidratada rosada, flores secas sicilia rosa",5
10425803,Sicilia cortada seca campanulata blanca,PRODUCT,Sicilia cortada seca,"sicilia campanulata blanca seca, sicilia blanca cortada, flor sicilia blanca, sicilia deshidratada blanca, flores secas sicilia blanco",5
10425804,Sicilia cortada seca peruana,PRODUCT,Sicilia cortada seca,"sicilia peruana seca, sicilia variedad peruana cortada, flor sicilia peruana, sicilia deshidratada peruana, flores secas sicilia peruana",5
10425900,Sedum cortada seca,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"sedum seco, flor seca sedum, sedum deshidratado, decoracion sedum, arreglo floral sedum",5
10425901,Sedum cortada seca marrón,PRODUCT,Sedum cortada seca,"sedum seco marron, sedum cafe, sedum chocolate, flor seca marron, decorativo marron",5
10425902,Sedum cortada seca verde,PRODUCT,Sedum cortada seca,"sedum seco verde, sedum verdoso, flor seca verde, sedum natural, decoracion verde",5
10425903,Sedum cortada seca rosada,PRODUCT,Sedum cortada seca,"sedum seco rosado, sedum rosa, sedum palo rosa, flor seca rosa, decorativo rosado",5
10425904,Sedum cortada seca roja,PRODUCT,Sedum cortada seca,"sedum seco rojo, sedum colorado, flor seca roja, sedum bermejo, decorativo rojo",5
10426000,Especies individuales o variedades de flores cortadas secas,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"flores secas variadas, flores deshidratadas surtido, flores secas decorativas, arreglos florales secos, flores prensadas",5
10426001,Agrsotema cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"agrosotema seca, flor seca agrosotema, decorativo agrosotema, arreglo agrosotema",4
10426002,Kniphophia o assegai poker cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"kniphophia seca, poker flor seca, assegai seco, flor roja seca, decorativo kniphophia",5
10426003,Bellis perennis cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"bellis perennis seca, margarita seca, flor blanca seca, decorativo bellis, arreglo margarita",5
10426004,Campana de irlanda o molucella cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"molucella seca, campana irlanda seca, flor verde seca, decorativo molucella, arreglo campana",5
10426005,Ave del paraíso cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"ave paraiso seca, flor exotica seca, decorativo ave paraiso, arreglo tropical, flor naranja seca",5
10426006,Novia sonrojada cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"novia sonrojada seca, flor rosa seca, decorativo novia, arreglo romantico, flor delicada seca",5
10426007,Buddleia o arbusto mariposa cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"buddleia seca, arbusto mariposa seco, flor lila seca, decorativo buddleia, arreglo mariposa",5
10426008,Bupleurum griffithii cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"bupleurum griffithii seca, flor verde seca, decorativo bupleurum, arreglo griffithii",4
10426009,California ginesta cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"ginesta california seca, flor amarilla seca, decorativo ginesta, arreglo california",4
10426010,Callicarpa púrpura cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"callicarpa purpura seca, baya seca purpura, flor morada seca, decorativo callicarpa",4
10426011,Campanilla blanca cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"campanilla blanca seca, flor blanca seca, decorativo campanilla, arreglo blanco",4
10426012,Penacho dulce cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"penacho dulce seco, flor crema seca, decorativo penacho, arreglo dulce",4
10426013,Cariopteris cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"cariopteris seca, flor azul seca, decorativo cariopteris, arreglo azul",4
10426014,Centaurea o marco polo cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"centaurea seca, marco polo seco, flor morada seca, decorativo centaurea, arreglo marco polo",5
10426015,Linterna china cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"linterna china seca, farolito seco, flor naranja seca, decorativo linterna, arreglo oriental",5
10426016,Clematis recta purpurea cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"clematis recta seca, flor purpura seca, decorativo clematis, arreglo clematis",4
10426017,Cleome spinosa cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"cleome spinosa seca, flor blanca seca, decorativo cleome, arreglo spinosa",4
10426018,Coreopsis cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"coreopsis seca, flor amarilla seca, decorativo coreopsis, arreglo coreopsis",4
10426019,Farolitos de la virgen azul cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"farolitos virgen seca, flor azul seca, decorativo farolito, arreglo virgen",4
10426020,Cosmos chocolate cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"cosmos chocolate seca, flor marron seca, decorativo cosmos, arreglo chocolate",4
10426021,Cotinus coggygria cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"cotinus coggygria seca, humo arbusto seco, flor gris seca, decorativo cotinus",4
10426022,Craspedia o billy bolas cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"craspedia seca, billy bolas seca, flor amarilla seca, decorativo craspedia, arreglo bolas",5
10426023,Deutzia alta cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"deutzia alta seca, flor blanca seca, decorativo deutzia, arreglo deutzia",4
10426024,Diosma cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"diosma seca, flor blanca seca, decorativo diosma, arreglo diosma",4
10426025,Echeveria suculenta chupahuevos cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"echeveria seca, suculenta deshidratada, chupahuevos seco, flor suculenta desecada, arreglo suculenta seca",5
10426026,Echinacea purpurea cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"echinacea seca, equinácea desecada, flor morada seca, echinacea purpurea deshidratada, flor medicinal seca",5
10426027,Edelweiss cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"edelweiss seco, flor alpina desecada, edelweiss deshidratado, flor de montaña seca, arreglo edelweiss",5
10426028,Erythronium pagoda cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"erythronium seco, pagoda desecada, flor pagoda deshidratada, lirio seco pagoda, flor alpina seca",5
10426029,Flor de eucalipto cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"eucalipto seco, flor eucalipto desecada, rama eucalipto deshidratada, eucalipto decorativo, ramo eucalipto",5
10426030,Eucaris o lirio del amazonas cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"eucaris seco, lirio amazonas desecado, lirio amazonas deshidratado, flor blanca seca, eucaris decorativo",5
10426031,Eucomis o lirio de piña cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"eucomis seco, lirio piña desecado, lirio piña deshidratado, flor exótica seca, eucomis decorativo",5
10426032,Eupatorium maculatum cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"eupatorium seco, maculatum desecado, flor púrpura seca, eupatorium deshidratado, flor silvestre seca",5
10426033,Filipendula cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"filipendula seca, reina de los prados desecada, flor blanca deshidratada, filipendula decorativa, ramo seco",5
10426034,Digitalis cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"digitalis seco, dedalera desecada, flor tubular deshidratada, digitalis decorativo, flor medicinal seca",5
10426035,Gilia globo cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"gilia globo seca, flor globo desecada, gilia deshidratada, flor redonda seca, arreglo gilia",5
10426036,Globularia de ojo azul cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"globularia seca, ojo azul desecado, flor azul deshidratada, globularia decorativa, flor pequeña seca",5
10426037,Washington hawthorne cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"washington hawthorne seco, espino desecado, hawthorne deshidratado, rama espino seca, flor blanca seca",5
10426038,Helenio cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"helenio seco, flor amarilla desecada, helenio deshidratado, flor otoñal seca, arreglo helenio",5
10426039,Helianto cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"helianto seco, girasol desecado, helianto deshidratado, flor amarilla seca, ramo girasol",5
10426040,Herperis matronalis cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"herperis seco, matronalis desecado, flor nocturna deshidratada, herperis decorativo, flor fragante seca",5
10426041,Houttuynia cordata chameleon cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"houttuynia seco, chameleon desecado, flor camaleón deshidratada, houttuynia decorativo, flor multicolor seca",5
10426042,Jacinto con bulbo cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"jacinto seco, jacinto bulbo desecado, flor fragante deshidratada, jacinto decorativo, ramo jacinto",5
10426043,Maiz indio cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"maíz indio seco, corn decorativo, mazorca seca, maíz ornamental, flor maíz deshidratada",5
10426044,Jack in the pulpit cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"jack pulpit seco, arisaema desecado, flor exótica deshidratada, jack pulpit decorativo, flor rayada seca",5
10426045,Arbol del cielo japonés cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"árbol cielo japonés seco, ailanto desecado, flor asiática deshidratada, árbol cielo decorativo, rama seca",5
10426046,Enredadera de jazmin florecida cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"jazmín seco, enredadera jazmín desecada, jazmín deshidratado, flor fragante seca, rama jazmín",5
10426047,Jatropha curcas o pólvora cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"jatropha seco, pólvora desecada, jatropha curcas deshidratada, flor roja seca, semilla decorativa",5
10426048,Knautia cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"knautia seca, flor púrpura desecada, knautia deshidratada, flor silvestre seca, arreglo knautia",5
10426049,Kochia sedifolia cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"kochia seco, sedifolia desecada, flor roja deshidratada, kochia decorativo, ramo kochia",5
10426050,Lachenalia romaud cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"lachenalia seco, romaud desecado, flor amarilla deshidratada, lachenalia decorativo, flor bulbo seca",5
10426051,Flor de oreja de oveja cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"oreja oveja seca, stachys desecada, flor gris deshidratada, oreja oveja decorativa, flor suave seca",5
10426052,Lavanda cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"lavanda seca, lavanda desecada, lavanda deshidratada, flor fragante seca, ramo lavanda",5
10426053,Leucocoryne speciosa cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"leucocoryne seco, speciosa desecado, flor azul deshidratada, leucocoryne decorativo, flor bulbo seca",5
10426054,Lythrum cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"lythrum seco, flor púrpura desecada, lythrum deshidratado, flor acuática seca, arreglo lythrum",5
10426055,Malva zebrina cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"malva seca, flor seca malva, malva deshidratada, decoracion malva, arreglo floral malva",5
10426056,Margarita blanca cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"margarita seca, flor seca blanca, margarita deshidratada, decoracion margarita, arreglo margarita",5
10426057,Montbretia amarilla cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"montbretia seca, flor seca amarilla, montbretia deshidratada, decoracion montbretia, arreglo montbretia",5
10426058,Nebelia cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"nebelia seca, flor seca nebelia, nebelia deshidratada, decoracion nebelia, arreglo nebelia",5
10426059,Nicotiana cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"nicotiana seca, flor seca nicotiana, nicotiana deshidratada, decoracion nicotiana, arreglo nicotiana",5
10426060,Nigella damascena o amor en la niebla cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"amor en la niebla seco, nigella damascena seca, flor seca amor niebla, decoracion amor niebla, arreglo amor niebla",5
10426061,Nigella cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"nigella seca, flor seca nigella, nigella deshidratada, decoracion nigella, arreglo nigella",5
10426062,Orquídea de monja cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"orquídea monja seca, flor seca orquídea, orquídea deshidratada, decoracion orquídea monja, arreglo orquídea",5
10426063,Orquídea verde paphiopedilum cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"orquídea paphiopedilum seca, orquídea verde seca, flor seca orquídea verde, decoracion orquídea paphio, arreglo orquídea",5
10426064,Paranomus cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"paranomus seca, flor seca paranomus, paranomus deshidratada, decoracion paranomus, arreglo paranomus",5
10426065,Penstemon husker rojo cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"penstemon rojo seco, husker rojo seco, flor seca penstemon, decoracion penstemon, arreglo penstemon rojo",5
10426066,Manzana peruana cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"manzana peruana seca, flor seca manzana, manzana deshidratada, decoracion manzana peruana, arreglo manzana",5
10426067,Phlomis sarnia cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"phlomis sarnia seca, flor seca phlomis, phlomis deshidratada, decoracion phlomis, arreglo phlomis",5
10426068,Didiscus o flor de encaje rosada cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"flor de encaje rosada seca, didiscus seco, flor seca encaje, decoracion encaje rosa, arreglo didiscus",5
10426069,Platycodon o flor globo cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"flor globo seca, platycodon seco, flor seca globo, decoracion globo, arreglo platycodon",5
10426070,Retzia capensis cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"retzia capensis seca, flor seca retzia, retzia deshidratada, decoracion retzia, arreglo retzia",5
10426071,Ricino común cortado seco,PRODUCT,Especies individuales o variedades de flores cortadas secas,"ricino común seco, flor seca ricino, ricino deshidratado, decoracion ricino, arreglo ricino",5
10426072,Nieve en el monte cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"nieve en el monte seca, flor seca nieve, nieve deshidratada, decoracion nieve monte, arreglo nieve",5
10426073,Solidago teñida cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"solidago teñida seca, vara de oro seca, flor seca solidago, decoracion solidago, arreglo solidago",5
10426074,Scilla blanca cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"scilla blanca seca, flor seca scilla, scilla deshidratada, decoracion scilla, arreglo scilla blanca",5
10426075,Stachys byzantina cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"stachys byzantina seca, flor seca stachys, stachys deshidratada, decoracion stachys, arreglo stachys",5
10426076,Flor de paja cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"flor de paja seca, paja decorativa, flor seca paja, decoracion paja, arreglo flor paja",5
10426077,Oscularia suculenta cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"oscularia suculenta seca, flor seca oscularia, oscularia deshidratada, decoracion oscularia, arreglo oscularia",5
10426078,Flor de tillasandia cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"flor de tillandsia seca, tillandsia seca, flor seca tillandsia, decoracion tillandsia, arreglo tillandsia",5
10426079,Triteleia cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"triteleia seca, flor seca triteleia, triteleia deshidratada, decoracion triteleia, arreglo triteleia",5
10426080,Tritoma naranja o chuzo caliente cortada seca roja,PRODUCT,Especies individuales o variedades de flores cortadas secas,"tritoma naranja seca, chuzo caliente seco, flor seca tritoma, decoracion tritoma, arreglo tritoma roja",5
10426081,Veronicastrum virginiana cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"veronicastrum virginiana seca, flor seca veronicastrum, veronicastrum deshidratada, decoracion veronicastrum, arreglo veronicastrum",5
10426082,Bromelia vriesea splendens cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"bromelia vriesea seca, vriesea splendens seca, flor seca bromelia, decoracion bromelia, arreglo vriesea",5
10426084,Hipericim o hierba de san juan cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"hierba de san juan seca, hipericim seco, flor seca hipericim, decoracion hierba san juan, arreglo hipericim",5
10426085,Spirea cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"spirea seca, flor seca spirea, spirea deshidratada, decoracion spirea, arreglo spirea",5
10426086,Yerba de san bonifacio cortada seca,PRODUCT,Especies individuales o variedades de flores cortadas secas,"yerba san bonifacio seca, flor seca bonifacio, ramo seco bonifacio, flores secas decoracion, material seco floral",5
10426100,Sello de salomón (polygonato) cortada seca,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"sello salomon seco, polygonato seco, flor seca polygonato, sello salomon decorativo, flores secas blancas",5
10426101,Sello de salomón (polygonato) falso cortada seca,PRODUCT,Sello de salomón (polygonato) cortada seca,"sello salomon falso seco, polygonato falso seco, flor seca falsa, decoracion seca falsa, ramo seco artificial",5
10426102,Sello de salomón (polygonato) variegado cortada seca,PRODUCT,Sello de salomón (polygonato) cortada seca,"sello salomon variegado seco, polygonato variegado seco, flor seca variegada, flores secas bicolor, decoracion seca variegada",5
10426200,Tanaceto cortado seco,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"tanaceto seco, flor tanaceto seca, tanaceto decorativo, flores amarillas secas, ramo seco tanaceto",5
10426201,Tanaceto cortado seco amazonas,PRODUCT,Tanaceto cortado seco,"tanaceto amazonas seco, flor amazonas seca, tanaceto blanco seco, flores secas amazonas, decoracion seca amarilla",5
10426202,Tanaceto cortado seco victoria doble blanco,PRODUCT,Tanaceto cortado seco,"tanaceto victoria doble seco, flor victoria doble blanca, tanaceto doble blanco seco, flores secas victoria, ramo seco blanco",5
10426203,Tanaceto cortado seco victoria sencillo blanco,PRODUCT,Tanaceto cortado seco,"tanaceto victoria sencillo seco, flor victoria sencilla blanca, tanaceto sencillo blanco seco, flores secas sencillas, decoracion seca blanca",5
10426204,Tanaceto cortado seco vegmo amarillo,PRODUCT,Tanaceto cortado seco,"tanaceto vegmo amarillo seco, flor vegmo amarilla, tanaceto amarillo seco, flores secas amarillas, ramo seco amarillo",5
10426300,Traquelio cortado seco,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"traquelio seco, trachelium seco, flor traquelio seca, traquelio decorativo, flores secas pequeñas",5
10426301,Trachelium jade cortada seca,PRODUCT,Traquelio cortado seco,"trachelium jade seco, flor jade seca, traquelio jade seco, flores secas jade, decoracion seca jade",5
10426302,Trachelium púrpura cortada seca,PRODUCT,Traquelio cortado seco,"trachelium purpura seco, flor purpura seca, traquelio purpura seco, flores secas purpura, ramo seco purpura",5
10426303,Trachelium blanca cortada seca,PRODUCT,Traquelio cortado seco,"trachelium blanca seco, flor blanca seca, traquelio blanca seco, flores secas blancas, decoracion seca blanca",5
10426400,Tuberosas cortadas secas,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"tuberosa seca, flor tuberosa seca, tuberosa decorativa, flores secas olorosas, ramo seco tuberosa",5
10426401,Tuberosa cortada seca doble,PRODUCT,Tuberosas cortadas secas,"tuberosa doble seca, flor doble seca, tuberosa doble decorativa, flores secas dobles, ramo seco doble",5
10426402,Tuberosa cortada seca sencilla,PRODUCT,Tuberosas cortadas secas,"tuberosa sencilla seca, flor sencilla seca, tuberosa sencilla decorativa, flores secas sencillas, ramo seco sencillo",5
10426500,Tweedias cortadas secas,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"tweedia seca, flor tweedia seca, tweedia decorativa, flores secas azules, ramo seco tweedia",5
10426501,Tweedia azul cortada seca,PRODUCT,Tweedias cortadas secas,"tweedia azul seca, flor azul seca, tweedia azul decorativa, flores secas azules, ramo seco azul",5
10426502,Tweedia blanca cortada seca,PRODUCT,Tweedias cortadas secas,"tweedia blanca seca, flor blanca seca, tweedia blanca decorativa, flores secas blancas, ramo seco blanco",5
10426600,Verónicas cortadas secas,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"veronica seca, flor veronica seca, veronica decorativa, flores secas veronica, ramo seco veronica",5
10426601,Verónica cortada seca rosada,PRODUCT,Verónicas cortadas secas,"veronica rosada seca, flor rosada seca, veronica rosada decorativa, flores secas rosadas, ramo seco rosado",5
10426602,Verónica cortada seca púrpura,PRODUCT,Verónicas cortadas secas,"veronica purpura seca, flor purpura seca, veronica purpura decorativa, flores secas purpura, ramo seco purpura",5
10426603,Verónica cortada seca blanca,PRODUCT,Verónicas cortadas secas,"veronica blanca seca, flor blanca seca, veronica blanca decorativa, flores secas blancas, ramo seco blanco",5
10426700,Watsonias cortadas secas,CLASS,Agapanto cortado seco y relacionados (Grupo 1042),"watsonia seca, flor watsonia seca, watsonia decorativa, flores secas watsonia, ramo seco watsonia",5
10426701,Watsonia cortada seca anaranjada,PRODUCT,Watsonias cortadas secas,"watsonia anaranjada seca, flor anaranjada seca, watsonia anaranjada decorativa, flores secas anaranjadas, ramo seco anaranjado",5
10426702,Watsonia cortada seca rosada,PRODUCT,Watsonias cortadas secas,"watsonia rosada seca, flor rosada seca, watsonia rosada decorativa, flores secas rosadas, ramo seco rosado",5
10426703,Watsonia cortada seca roja,PRODUCT,Watsonias cortadas secas,"watsonia roja seca, flor roja seca, watsonia roja decorativa, flores secas rojas, ramo seco rojo",5
10426704,Watsonia cortada seca blanca,PRODUCT,Watsonias cortadas secas,"watsonia blanca seca, flor blanca seca, watsonia blanca decorativa, flores secas blancas, ramo seco blanco",5
10430000,Crisantemo cortado seco novelty y relacionados (Grupo 1043),GROUP,Material Vivo Animal y Vegetal (División 10),"crisantemo seco, flor crisantemo seca, crisantemo decorativo, flores secas novelty, ramo seco crisantemo",5
10431500,Crisantemo cortado seco pompón,CLASS,Crisantemo cortado seco novelty y relacionados (Grupo 1043),"crisantemo pompon seco, flor pompon seca, crisantemo pompon decorativo, flores secas pompon, ramo seco pompon",5
10431501,Crisantemo cortado seco pompón delirock,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo delirock, flor deshidratada, pompón seco, arreglo floral seco",5
10431502,Crisantemo cortado seco pompón discovery,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo discovery, flor deshidratada, pompón seco, arreglo floral seco",5
10431503,Crisantemo cortado seco pompón focus,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo focus, flor deshidratada, pompón seco, arreglo floral seco",5
10431504,Crisantemo cortado seco pompón jeanne,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo jeanne, flor deshidratada, pompón seco, arreglo floral seco",5
10431505,Crisantemo cortado seco pompón lady,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo lady, flor deshidratada, pompón seco, arreglo floral seco",5
10431506,Crisantemo cortado seco pompón leidi,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo leidi, flor deshidratada, pompón seco, arreglo floral seco",5
10431507,Crisantemo cortado seco pompón lexy,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo lexy, flor deshidratada, pompón seco, arreglo floral seco",5
10431508,Crisantemo cortado seco pompón ole,PRODUCT,Crisantemo cortado seco pompón,"flor seca pompón, crisantemo ole, flor deshidratada, pompón seco, arreglo floral seco",5
